,GPP_f,Reco,SWIN_1_1_1,VPD.x,air_p_mean,TS_2_1_1,WTD,LE_f,FCH4,TDP_interp,SO4_interp
234,2.315315638,6.325233874,29.5024,692.7,95029.2,21.719,171.0,17.63608905,999.0,93.53424107,1381.53125
235,0.181113854,6.135261454,3.00194,518.744,95027.5,21.025,176.5,11.66768943,999.0,93.54829613,1381.109375
236,-0.306611438,5.773403462,-4.52405,267.688,95027.8,20.458,182.0,10.58001855,999.0,93.56235119,1380.6875
237,-0.085443543,5.555118707,-3.67081,179.226,95041.6,19.999,183.0,11.83106655,999.0,93.57640625,1380.265625
238,-0.679524552,5.325680002,-2.97504,135.42,95045.7,19.527,184.0,12.15741547,999.0,93.59046131,1379.84375
239,-0.192198428,5.302326761,-2.62114,136.929,95052.8,19.254,185.5,13.33134785,999.0,93.60451637,1379.421875
240,0.050690174,5.267087816,-2.15901,116.729,95081.7,18.952,187.0,13.38793941,999.0,93.61857143,1379.0
241,0.156118189,5.199875939,-3.22611,184.595,95087.5,18.728,186.0,13.89446068,0.0305876,93.63262649,1378.578125
242,0.090146241,5.065623655,-3.40804,180.573,95101.9,18.528,185.0,13.85530652,999.0,93.64668155,1378.15625
243,0.003434408,4.964198045,-2.76838,145.171,95095.9,18.055,184.0,14.86386804,999.0,93.66073661,1377.734375
244,-0.058610352,4.850360005,-2.4787,128.378,95073.1,17.725,183.0,16.00853667,999.0,93.67479167,1377.3125
245,-0.116140047,4.811177175,-2.44371,125.504,95045.5,17.523,183.0,16.29020259,999.0,93.68884673,1376.890625
246,0.005709843,4.872231223,-2.08491,231.449,95028.0,17.365,183.0,16.3113,0.0149441,93.70290179,1376.46875
247,1.302758923,4.801988923,-2.33855,231.186,95009.4,17.064,184.0,14.3343,-0.00130287,93.71695685,1376.046875
248,0.710189458,4.758219458,-2.00178,213.902,94991.9,16.71,185.0,12.2695,0.00295461,93.7310119,1375.625
249,0.362750204,4.777750204,-1.98924,223.886,95009.0,16.575,186.5,14.4041,0.00229714,93.74506696,1375.203125
250,1.056850231,4.777700231,-1.95655,227.544,95010.5,16.401,188.0,10.5844,-0.00144283,93.75912202,1374.78125
251,1.231126986,4.758996986,-2.08529,223.405,94984.0,16.243,187.5,8.68857,0.0025778,93.77317708,1374.359375
252,0.386854338,4.697314338,-2.06863,192.165,94964.0,16.056,187.0,5.5523,0.0167794,93.78723214,1373.9375
253,-0.868032199,4.644227801,1.80137,180.466,94971.9,15.843,191.0,5.69233,0.0112261,93.8012872,1373.515625
254,2.834242682,4.793112682,23.8599,258.363,94996.7,15.823,195.0,8.26342,0.00969114,93.81534226,1373.09375
255,0.840985898,4.914565898,70.9075,304.26,94996.7,15.34,202.5,19.4227,0.00849187,93.82939732,1372.671875
256,7.724682747,5.126952747,131.811,352.826,95017.6,15.009,210.0,50.3736,999.0,93.84345238,1372.25
257,10.51878945,5.340589449,203.114,365.014,95023.2,15.14,197.0,76.4062,0.0131182,93.85750744,1371.828125
258,12.22130987,5.57274987,276.119,405.171,95005.4,15.545,184.0,80.6359,999.0,93.8715625,1371.40625
259,15.4836546,5.885234597,358.836,529.586,94985.5,16.244,172.5,96.71,-0.000152547,93.88561756,1370.984375
260,19.58249289,6.175492891,413.942,656.848,94994.1,17.248,161.0,137.215,0.000506568,93.89967262,1370.5625
261,20.27389874,6.414798744,490.75,783.18,94971.9,18.409,145.5,163.75,0.00965363,93.91372768,1370.140625
262,23.55774362,6.620943624,569.162,917.709,94960.0,19.489,130.0,221.845,0.000582675,93.92778274,1369.71875
263,24.6371893,6.805989299,621.86,1064.01,94955.6,20.544,127.5,257.296,-0.00353091,93.9418378,1369.296875
264,24.03782027,6.882420274,613.73,1147.23,94970.1,21.541,125.0,259.385,0.000815924,93.95589286,1368.875
265,27.20006861,7.005768606,665.913,1247.74,94977.8,22.329,124.0,307.895,-0.00273799,93.96994792,1368.453125
266,21.27059222,7.056592219,546.884,1301.35,94972.6,22.975,123.0,256.597,0.000236224,93.98400298,1368.03125
267,20.99089993,7.135699933,582.937,1369.68,94952.4,23.414,123.0,250.604,-0.00112792,93.99805804,1367.609375
268,25.65635269,7.19105269,657.313,1426.27,94940.1,24.007,123.0,329.316,0.00661604,94.0121131,1367.1875
269,25.69650587,7.336205867,786.747,1592.07,94924.4,25.066,123.0,358.714,-0.00544147,94.02616815,1366.765625
270,21.5783966,7.322096598,570.16,1587.78,94899.0,26.463,123.0,276.235,0.00868449,94.04022321,1366.34375
271,21.56081317,7.388113166,585.632,1640.13,94882.8,27.268,123.5,323.221,0.00993579,94.05427827,1365.921875
272,17.1188374,7.340187396,392.972,1613.93,94884.0,26.633,124.0,244.324,0.00159823,94.06833333,1365.5
273,18.70624755,7.382447548,496.043,1679.64,94867.8,25.923,123.0,253.596,0.00376999,94.08238839,1365.078125
274,20.83358859,7.409088587,471.559,1671.32,94827.3,25.783,122.0,304.465,0.0119229,94.09644345,1364.65625
275,18.76800346,7.430303458,475.001,1744.86,94815.0,25.406,122.0,279.829,0.00201114,94.11049851,1364.234375
276,15.75365394,7.383833939,365.817,1740.82,94812.1,24.601,122.0,237.044,0.000750159,94.12455357,1363.8125
277,15.76367495,7.414364951,372.155,1798.92,94794.8,24.053,123.0,238.081,-0.00148645,94.13860863,1363.390625
278,12.346902,7.356521999,263.714,1717.46,94788.7,23.535,124.0,173.718,0.00174285,94.15266369,1362.96875
279,7.403402944,7.169726944,122.247,1448.45,94765.7,23.038,129.5,97.6261,0.00346958,94.16671875,1362.546875
280,5.741806636,7.020016636,83.2472,1260.5,94759.7,22.63,135.0,44.4132,-0.00108541,94.18077381,1362.125
281,4.538318799,6.837197299,999.0,999.0,999.0,999.0,142.0,45.1017,999.0,94.19482887,1361.703125
282,2.808386903,6.622296903,10.9804,871.491,94754.4,21.902,149.0,16.5086,999.0,94.20888393,1361.28125
283,2.200308663,6.537378663,1.01023,823.388,94758.2,21.562,152.0,21.8589,-0.000936318,94.22293899,1360.859375
284,1.563484151,6.357704151,-3.59712,701.641,94773.4,21.09,155.0,13.7095,0.00580036,94.23699405,1360.4375
285,0.844947494,6.201587494,-3.76597,620.395,94762.1,20.754,157.5,14.8241,0.0102572,94.25104911,1360.015625
286,1.881785753,6.008235753,-3.79139,532.706,94785.6,20.386,160.0,12.4702,0.00499365,94.26510417,1359.59375
287,1.227764127,5.928144127,-2.51987,515.165,94790.7,19.924,156.5,17.8524,0.00267813,94.27915923,1359.171875
288,0.929652689,5.951802689,-2.15519,567.353,94788.1,19.574,153.0,18.0013,0.0189211,94.29321429,1358.75
289,0.901604665,5.886714665,-2.41649,540.181,94770.9,19.374,153.5,18.3225,0.0256282,94.30726935,1358.328125
290,1.628771384,5.758041384,-3.7994,459.867,94765.7,19.197,154.0,8.69533,-0.00136194,94.3213244,1357.90625
291,0.440508276,5.605478276,-3.82046,380.94,94739.0,18.836,161.0,8.56798,0.0112766,94.33537946,1357.484375
292,0.114813602,5.525693602,-3.29638,343.603,94715.4,18.474,168.0,7.7944,0.0031306,94.34943452,1357.0625
293,0.568299829,5.495139829,-2.78866,337.131,94728.9,18.251,171.5,7.76095,0.027774,94.36348958,1356.640625
294,0.725828257,5.400598257,-3.44998,290.932,94723.5,18.06,175.0,4.03914,0.0236398,94.37754464,1356.21875
295,1.271263444,5.244153444,-3.40999,219.772,94713.5,17.81,179.0,1.06862,0.0168528,94.3915997,1355.796875
296,0.585480288,5.171270288,-3.17063,194.973,94686.1,17.651,183.0,1.48829,0.00157157,94.40565476,1355.375
297,-0.499048229,5.108871771,-2.66979,187.612,94677.9,17.345,186.5,6.37197,999.0,94.41970982,1354.953125
298,0.881488703,5.186038703,-2.05202,252.505,94671.1,17.214,190.0,7.46986,0.0171378,94.43376488,1354.53125
299,1.989436186,5.118846186,-2.63718,241.382,94651.1,17.165,191.0,9.0398,0.00167277,94.44781994,1354.109375
300,0.97274641,5.01867641,-2.6852,207.099,94639.5,16.858,192.0,7.06532,0.00304857,94.461875,1353.6875
301,1.40073706,4.96195706,-0.111867,198.961,94642.9,16.63,196.0,5.88046,0.00630306,94.47593006,1353.265625
302,1.531667798,4.974627798,17.3257,218.898,94631.3,16.271,200.0,11.3541,0.0090256,94.48998512,1352.84375
303,2.921960546,5.067160546,49.7212,264.52,94611.5,16.272,200.0,22.7667,0.00606579,94.50404018,1352.421875
304,0.298357376,5.256311209,96.3418,355.429,94607.4,16.172,200.0,75.295265,999.0,94.51809524,1352.0
305,6.882769958,5.526269958,149.593,499.418,94608.3,16.2,172.5,57.6378,0.0119001,94.5321503,1351.578125
306,11.26211204,5.672902044,216.856,570.944,94605.3,16.608,145.0,78.9954,-0.00241965,94.54620536,1351.15625
307,14.14861476,5.842384763,282.458,652.884,94595.7,17.145,139.0,106.056,-0.00413406,94.56026042,1350.734375
308,13.54751905,6.01745905,329.18,753.446,94614.0,17.89,133.0,114.833,999.0,94.57431548,1350.3125
309,20.87017136,6.237771362,420.383,895.449,94617.6,18.686,129.5,220.326,0.0123262,94.58837054,1349.890625
310,20.8360161,6.386616102,479.908,1085.99,94616.2,19.619,126.0,249.425,-0.00170915,94.6024256,1349.46875
311,22.83715362,6.555553619,515.421,1202.63,94577.2,20.522,124.5,269.024,0.00239614,94.61648065,1349.046875
312,21.40331065,6.696710648,584.393,1335.54,94577.3,21.398,123.0,284.073,-0.000171978,94.63053571,1348.625
313,23.00551931,6.780919312,622.179,1429.33,94556.2,22.25,121.5,309.146,-0.00269595,94.64459077,1348.203125
314,23.8659388,6.890238804,657.795,1538.36,94518.6,23.091,120.0,343.648,0.00132875,94.65864583,1347.78125
315,20.10044489,6.972444888,680.495,1639.31,94499.0,23.905,120.0,287.538,0.00258208,94.67270089,1347.359375
316,23.13218812,7.115388121,727.047,1777.31,94494.7,24.74,120.0,353.337,0.00165259,94.68675595,1346.9375
317,24.53234306,7.180243063,728.539,1901.47,94463.4,25.451,120.0,413.838,0.00475407,94.70081101,1346.515625
318,22.14240305,7.272603047,720.475,2051.59,94423.7,25.983,120.0,378.23,-0.00091759,94.71486607,1346.09375
319,21.78310845,7.345608447,706.173,2156.28,94394.2,26.709,119.5,377.208,-0.00153711,94.72892113,1345.671875
320,21.60357777,7.421477774,642.181,2215.97,94366.4,26.849,119.0,374.163,-0.00128255,94.74297619,1345.25
321,19.53481981,7.461719806,586.983,2274.17,94347.5,26.006,118.5,338.147,0.00606483,94.75703125,1344.828125
322,19.36121964,7.494919638,533.253,2324.06,94322.1,25.522,118.0,348.702,0.0162133,94.77108631,1344.40625
323,17.43218427,7.516564275,477.848,2343.3,94301.3,25.337,118.5,334.908,-0.00090427,94.78514137,1343.984375
324,16.66745344,7.498003437,384.742,2328.04,94293.1,25.019,119.0,327.005,0.00753502,94.79919643,1343.5625
325,13.86627523,7.477465228,332.222,2287.76,94271.0,24.515,120.5,287.477,0.00434652,94.81325149,1343.140625
326,8.395490441,7.327110441,143.929,2035.41,94252.3,23.981,122.0,150.789,0.00517014,94.82730655,1342.71875
327,8.043822464,7.268015464,174.115,1941.02,94241.1,23.555,122.5,102.098,0.0099955,94.84136161,1342.296875
328,6.519435213,7.193717213,111.471,1804.76,94208.0,23.299,123.0,94.5142,0.0339061,94.85541667,1341.875
329,4.285157927,7.040397927,42.5086,1670.48,94179.4,22.891,127.0,55.3874,0.0134217,94.86947173,1341.453125
330,3.230069718,6.762329718,4.92296,1395.59,94162.7,22.394,131.0,23.5224,999.0,94.88352679,1341.03125
331,0.934286364,6.562356364,-0.540943,1232.49,94154.7,21.881,129.5,30.5904,-0.00554922,94.89758185,1340.609375
332,1.383419397,6.548079397,-2.57049,1268.77,94141.7,21.516,128.0,27.9164,0.00698565,94.9116369,1340.1875
333,1.396815654,6.469725654,-2.79714,1210.22,94126.4,21.176,128.5,24.7645,0.0137956,94.92569196,1339.765625
334,0.965869092,6.370909092,-2.56492,1092.44,94111.8,20.896,129.0,25.2847,0.00570032,94.93974702,1339.34375
335,-1.41325332,6.27313668,-3.30557,967.848,94106.9,20.621,131.0,28.4391,0.0694222,94.95380208,1338.921875
336,0.529656306,6.135506306,-2.83318,807.06,94093.1,20.333,133.0,14.6211,0.023815,94.96785714,1338.5
337,0.989890202,6.130170202,-2.6376,785.386,94077.9,20.091,135.5,13.1871,-0.00107145,94.9819122,1338.078125
338,1.447417891,6.052597891,-2.39665,702.813,94085.7,19.821,138.0,11.3299,0.00498098,94.99596726,1337.65625
339,2.452212471,6.021942471,-2.05326,680.517,94066.5,19.634,152.5,11.7082,0.00370143,95.01002232,1337.234375
340,0.014837238,5.900933052,-3.4341,1515.45,94064.0,19.449,167.0,15.46690923,999.0,95.02407738,1336.8125
341,0.786260718,5.693670718,-1.93319,1379.3,94024.2,19.281,196.0,48.6314,999.0,95.03813244,1336.390625
342,1.155117595,5.678427595,0.512072,1380.72,93994.7,19.057,225.0,23.4208,999.0,95.0521875,1335.96875
343,0.69649648,5.61951648,-0.171662,330.615,93967.3,18.784,235.5,20.8347,0.00268868,95.06624256,1335.546875
344,-2.056732591,5.621487409,-0.516121,334.282,93932.2,18.546,246.0,35.1659,0.00800987,95.08029762,1335.125
345,-0.23038142,5.638218874,-1.20044,328.308,93905.3,18.439,251.5,38.6874,0.00340576,95.09435268,1334.703125
346,-0.679600263,5.655809737,-1.95434,329.539,93891.3,18.422,257.0,25.1532,-0.00046275,95.10840774,1334.28125
347,-0.10118734,5.58164266,-2.60298,276.953,93897.3,18.38,258.5,14.1041,-0.000187013,95.1224628,1333.859375
348,0.092392848,5.499552848,-2.66086,223.668,93894.6,18.29,260.0,6.40037,0.00122751,95.13651786,1333.4375
349,-0.484384046,5.451535954,-0.784614,214.84,93905.4,18.183,261.5,4.96318,0.00198955,95.15057292,1333.015625
350,0.627412979,5.427972979,16.0688,232.369,93908.2,18.029,263.0,13.6275,0.00389505,95.16462798,1332.59375
351,3.350538369,5.391208369,56.3605,238.429,93913.4,17.915,260.5,19.7637,-0.000931061,95.17868304,1332.171875
352,6.769873234,5.503083234,133.69,319.11,93909.6,17.9,258.0,48.9524,0.00542208,95.1927381,1331.75
353,10.66367132,5.635911319,216.482,397.331,93910.5,18.041,226.5,88.7986,0.00225455,95.20679315,1331.328125
354,12.05218373,5.844853726,290.846,581.489,93906.1,18.277,195.0,116.722,-0.0128042,95.22084821,1330.90625
355,16.87416701,6.081067013,380.053,811.159,93908.8,18.779,162.5,201.907,0.0296233,95.23490327,1330.484375
356,17.18040984,6.338009845,460.384,1102.36,93907.3,19.597,130.0,201.97,-0.00213732,95.24895833,1330.0625
357,17.4288206,6.619920596,534.148,1436.91,93908.1,20.58,125.5,305.603,0.00303591,95.26301339,1329.640625
358,19.54995637,6.870756373,601.276,1745.06,93910.6,21.674,121.0,331.125,-0.00391722,95.27706845,1329.21875
359,17.41901472,7.168814716,661.574,2151.3,93893.8,22.869,117.5,388.069,0.00981767,95.29112351,1328.796875
360,17.44963656,7.449956558,709.712,2667.55,93891.0,23.919,114.0,448.444,-0.00157236,95.30517857,1328.375
361,17.30798879,7.608318789,752.62,2983.86,93892.5,24.909,113.0,444.564,-0.00295459,95.31923363,1327.953125
362,18.5335884,7.671588404,779.257,3135.99,93881.5,26.238,112.0,463.255,-0.00675058,95.33328869,1327.53125
363,18.32514723,7.684147232,794.129,3194.79,93885.4,26.886,111.0,474.753,-0.00266343,95.34734375,1327.109375
364,18.24357288,7.747172883,802.405,3300.68,93888.3,27.169,110.0,485.645,-0.00491462,95.36139881,1326.6875
365,18.32835001,7.829650008,797.735,3447.52,93895.5,27.657,110.5,473.468,-0.00246118,95.37545387,1326.265625
366,17.2903192,7.862539199,777.411,3523.93,93915.1,28.079,111.0,451.61,-0.00327671,95.38950893,1325.84375
367,17.55533347,7.874663466,749.676,3523.68,93937.7,27.942,109.5,452.381,-0.00837127,95.40356399,1325.421875
368,16.72980546,7.847555458,713.2,3469.03,93960.4,27.543,108.0,433.379,-0.00215164,95.41761905,1325.0
369,16.80080785,7.823897852,640.044,3436.52,93985.2,27.166,110.0,435.027,-0.00152657,95.43167411,1324.578125
370,16.5037327,7.829462703,634.936,3419.91,94009.5,26.793,112.0,404.953,0.00109675,95.44572917,1324.15625
371,12.77271701,7.693767011,396.602,3069.77,94024.1,26.516,112.5,313.901,999.0,95.45978423,1323.734375
372,12.05820924,7.620089238,417.205,2898.43,94043.2,25.655,113.0,338.512,999.0,95.47383929,1323.3125
373,12.74455866,7.494838662,370.557,2509.67,94073.8,25.218,113.5,196.496,0.00178377,95.48789435,1322.890625
374,10.62757617,7.310866175,278.476,2215.35,94124.3,24.779,114.0,193.671,999.0,95.5019494,1322.46875
375,6.119133006,7.146483006,149.946,2072.25,94165.1,24.313,114.5,130.658,0.00493168,95.51600446,1322.046875
376,6.179950245,7.037310245,145.433,2014.64,94190.5,23.93,115.0,109.427,0.0039205,95.53005952,1321.625
377,5.284312198,6.851932198,75.2627,1791.06,94205.0,23.447,118.5,51.0017,0.0037932,95.54411458,1321.203125
378,2.926350332,6.577710332,23.8775,1466.56,94226.6,23.015,122.0,16.2369,5.04e-05,95.55816964,1320.78125
379,0.620392982,6.287092982,-1.29179,1280.68,94263.0,22.523,125.0,20.1495,0.000378697,95.5722247,1320.359375
380,0.902565809,5.985575809,-5.0062,1086.86,94298.8,22.06,128.0,11.243,0.000995415,95.58627976,1319.9375
381,0.932490084,5.655620084,-4.95188,815.213,94311.1,21.54,132.5,3.52756,-0.000712658,95.60033482,1319.515625
382,0.980481869,5.458841869,-3.86955,661.633,94315.0,20.979,137.0,3.35094,-0.000394663,95.61438988,1319.09375
383,0.61353899,5.29973899,-3.37173,560.274,94320.6,20.471,137.5,0.577011,0.000539158,95.62844494,1318.671875
384,-0.225121434,5.156744895,-3.17583,438.354,94343.5,20.025,138.0,11.94022652,999.0,95.6425,1318.25
385,-0.118513953,5.033535623,-2.40341,370.598,94383.5,19.613,141.0,11.17260992,999.0,95.65655506,1317.828125
386,0.920440313,5.052240313,-0.606922,1390.33,94444.6,19.253,144.0,1.00889,999.0,95.67061012,1317.40625
387,-0.240009611,5.306358972,1.21306,395.359,94500.1,19.071,146.0,10.70723408,-0.00279554,95.68466518,1316.984375
388,-0.386774631,5.491884814,-0.899795,559.267,94518.2,19.071,148.0,-32.3132,-0.00382283,95.69872024,1316.5625
389,-0.291576498,5.390732273,-2.52642,504.582,94578.3,18.957,150.0,-10.006,0.000110337,95.7127753,1316.140625
390,0.448945587,5.278565587,-1.79068,423.715,94623.4,18.864,152.0,0.871953,-0.000320459,95.72683036,1315.71875
391,1.095891335,5.297101335,-0.500913,440.255,94631.2,18.711,154.0,9.31779,0.00119966,95.74088542,1315.296875
392,-0.17594676,5.282845506,-0.815191,401.348,94584.3,18.668,156.0,9.917435694,0.0034618,95.75494048,1314.875
393,-0.107067371,5.312305724,-1.03127,376.624,94649.3,18.576,171.5,9.05413,0.015462,95.76899554,1314.453125
394,-0.091180346,5.214540475,-3.82257,0.0,94835.7,18.492,187.0,10.47934205,999.0,95.7830506,1314.03125
395,-0.034802225,5.032676404,-1.77849,0.0,94698.7,18.36,219.0,12.5042,999.0,95.79710565,1313.609375
396,-0.03316714,5.035190126,-1.27703,0.0,94509.5,18.221,251.0,41.694,999.0,95.81116071,1313.1875
397,4.43902943,5.09605443,0.798251,150.74,94464.1,18.167,253.0,21.0671,999.0,95.82521577,1312.765625
398,0.203582073,5.041972297,0.937814,935.859,94511.1,18.133,255.0,8.13325,999.0,95.83927083,1312.34375
399,0.194852104,5.034295932,1.52107,0.0,94657.5,18.117,262.5,29.0923,999.0,95.85332589,1311.921875
400,0.141282653,5.006957161,4.8389,0.0,94686.2,18.049,270.0,4.07969,999.0,95.86738095,1311.5
401,0.146429438,5.012103946,10.1738,0.0,94723.2,18.019,269.0,11.85251232,999.0,95.88143601,1311.078125
402,0.188768222,5.032523063,15.0058,0.0,94601.6,17.994,268.0,5.99708,999.0,95.89549107,1310.65625
403,2.753026941,5.095097441,103.222,0.0,94572.7,17.983,265.0,34.1677,999.0,95.90954613,1310.234375
404,6.701119201,5.240009201,240.934,0.0,94631.7,18.207,262.0,81.8373,999.0,95.92360119,1309.8125
405,4.721657989,5.284903989,132.06,0.0,94680.1,18.462,257.5,47.9314,999.0,95.93765625,1309.390625
406,6.574344261,5.337373761,165.548,0.0,94758.4,18.634,253.0,83.6538,999.0,95.95171131,1308.96875
407,7.312579081,5.353406899,168.132,0.0,94709.8,18.833,231.0,72.0063,999.0,95.96576637,1308.546875
408,9.378490755,5.361164391,224.275,0.0,94596.8,19.017,209.0,96.47624615,999.0,95.97982143,1308.125
409,15.7371113,5.518596298,599.075,58.9832,94616.2,19.562,179.5,257.171,999.0,95.99387649,1307.703125
410,11.89470076,5.557340763,253.056,280.324,94706.9,20.317,150.0,112.876,999.0,96.00793155,1307.28125
411,14.82920185,5.601541848,405.181,331.612,94680.1,20.614,143.5,159.273,999.0,96.02198661,1306.859375
412,12.38911872,5.655778717,304.364,332.683,94654.5,20.952,137.0,138.865,999.0,96.03604167,1306.4375
413,3.330763781,5.551664969,89.8205,114.55,94655.0,20.954,170.0,60.21255895,999.0,96.05009673,1306.015625
414,4.641716113,5.479121913,137.518,0.0,94598.6,20.767,203.0,109.017,999.0,96.06415179,1305.59375
415,0.446180805,5.447617544,33.1028,0.0,94605.5,20.631,209.0,50.9858,999.0,96.07820685,1305.171875
416,0.139079733,5.397304983,21.4689,0.0,94604.8,20.361,215.0,30.9267,999.0,96.0922619,1304.75
417,0.151787987,5.337703146,5.07785,0.0,94618.5,20.166,245.0,10.74969105,999.0,96.10631696,1304.328125
418,0.133875238,5.246170079,8.81947,0.0,94622.5,19.999,275.0,10.36027129,999.0,96.12037202,1303.90625
419,4.35941187,5.19738187,16.0721,0.0,94610.1,19.598,277.0,12.3902,999.0,96.13442708,1303.484375
420,0.097771792,5.191268638,11.4705,0.0,94544.3,19.378,279.0,5.28762,999.0,96.14848214,1303.0625
421,-0.649936632,5.195510868,18.7065,0.0,94510.5,19.264,273.5,16.04670979,999.0,96.1625372,1302.640625
422,0.306786036,5.218530354,21.6523,0.0,94527.0,19.155,268.0,14.9353175,999.0,96.17659226,1302.21875
423,0.685313541,5.222417964,30.5672,0.0,94533.5,19.08,264.5,44.1339,999.0,96.19064732,1301.796875
424,1.941498635,5.240168635,107.566,0.0,94500.0,19.06,261.0,67.2616,999.0,96.20470238,1301.375
425,2.152165516,5.227909163,79.4015,0.0,94491.4,19.096,257.0,60.1451,999.0,96.21875744,1300.953125
426,0.576136217,5.200393262,31.1823,0.0,94473.2,19.083,253.0,17.30274156,999.0,96.2328125,1300.53125
427,1.676733036,5.154133036,3.40444,0.0,94459.0,19.029,253.0,13.9597,999.0,96.24686756,1300.109375
428,-1.223437164,5.158022836,0.341467,0.0,94439.9,18.975,253.0,22.7464,999.0,96.26092262,1299.6875
429,0.109223193,5.160509564,0.167952,0.0,94426.6,18.903,253.5,7.16488,999.0,96.27497768,1299.265625
430,0.104599469,5.156336485,-0.15258,0.0,94412.4,18.836,254.0,7.10391,999.0,96.28903274,1298.84375
431,0.02226619,5.151814035,-0.433972,0.0,94399.8,18.774,256.0,11.27252157,999.0,96.3030878,1298.421875
432,0.031618106,5.157628545,-0.451212,0.0,94386.6,18.716,258.0,11.17284554,999.0,96.31714286,1298.0
433,0.019530142,5.149077987,-0.548178,0.0,94353.4,18.658,258.0,11.27252157,999.0,96.33119792,1297.578125
434,0.064925544,5.137553167,-0.658621,0.0,94297.7,18.599,258.0,11.83102701,999.0,96.34525298,1297.15625
435,0.05729119,5.123406432,-0.730176,0.0,94237.4,18.537,258.0,11.98258347,999.0,96.35930804,1296.734375
436,0.041336613,5.121867168,-0.539753,0.0,94215.1,18.474,258.0,11.86405452,999.0,96.3733631,1296.3125
437,-0.004301022,5.114727825,-0.906086,0.0,94199.6,18.413,257.0,33.229,999.0,96.38741815,1295.890625
438,0.043684021,5.040778654,-2.36625,0.0,94182.5,18.322,256.0,22.6648,999.0,96.40147321,1295.46875
439,-0.401244114,4.968313194,-2.5892,0.0,94161.1,18.197,252.5,16.1181,999.0,96.41552827,1295.046875
440,-0.50197897,4.83875103,-3.45359,0.0,94154.5,18.036,249.0,-11.9412,999.0,96.42958333,1294.625
441,0.756328732,4.664668732,-3.99217,0.0,94121.8,17.858,244.5,13.4424491,999.0,96.44363839,1294.203125
442,-0.335505789,4.511148029,-3.48178,0.0,94095.7,17.651,240.0,14.62108745,999.0,96.45769345,1293.78125
443,-0.257259058,4.498278355,0.524468,0.0,94066.0,17.498,245.5,14.85908397,999.0,96.47174851,1293.359375
444,-0.292497063,4.568846865,-0.291297,845.506,94037.6,17.426,251.0,13.77911186,999.0,96.48580357,1292.9375
445,-5.918925214,4.515274786,0.0438274,816.707,94022.1,17.328,251.0,-21.9654,999.0,96.49985863,1292.515625
446,-6.985027862,4.503272138,2.61082,792.034,94007.1,17.223,251.0,-28.2138,999.0,96.51391369,1292.09375
447,-28.48778417,4.541615826,11.7143,777.903,94007.6,17.14,249.0,-30.6122,999.0,96.52796875,1291.671875
448,-33.5244631,4.602336902,59.3153,14.1503,93996.1,17.095,247.0,78.1276,0.000417683,96.54202381,1291.25
449,7.35839917,4.711212504,139.944,74.578,93972.5,17.1,244.0,205.209,999.0,96.55607887,1290.828125
450,9.431562301,4.726058968,222.167,123.699,93919.0,17.141,241.0,215.418,0.00972509,96.57013393,1290.40625
451,15.08268717,4.8670105,351.812,177.984,93895.4,17.337,215.0,137.5258,-0.00781604,96.58418899,1289.984375
452,11.71463066,4.951220655,351.6,208.658,93932.1,17.631,189.0,154.725,-0.00744619,96.59824405,1289.5625
453,18.19630866,5.074608655,514.168,325.428,93943.0,18.053,169.0,228.901,-0.00866523,96.61229911,1289.140625
454,14.06224036,5.353810362,600.624,553.212,93921.4,18.757,149.0,302.799,-0.0168181,96.62635417,1288.71875
455,19.02384719,5.474947185,650.142,635.841,93906.8,19.524,144.5,291.779,-0.00703165,96.64040923,1288.296875
456,17.29259787,5.599797873,670.31,807.627,93906.9,20.329,140.0,309.417,-0.00239556,96.65446429,1287.875
457,21.17030074,5.720100741,756.665,962.253,93890.4,20.97,137.5,342.036,-0.0103747,96.66851935,1287.453125
458,21.36866723,5.855267225,698.984,1110.6,93890.7,21.542,135.0,360.619,6.77e-05,96.6825744,1287.03125
459,21.27093836,5.965338362,603.146,1229.27,93858.0,21.992,135.5,365.888,0.00102033,96.69662946,1286.609375
460,20.10566114,5.958261138,438.906,1215.19,93858.7,22.143,136.0,340.367,-0.00685392,96.71068452,1286.1875
461,21.22581422,6.008414218,517.74,1306.19,93821.3,22.107,135.5,342.712,0.00414148,96.72473958,1285.765625
462,19.1273833,6.004483304,449.558,1346.19,93805.0,22.175,135.0,338.701,-0.0192867,96.73879464,1285.34375
463,10.74720926,5.891889255,252.852,1200.08,93800.8,22.048,135.5,229.565,0.00282443,96.7528497,1284.921875
464,16.32739708,5.898297082,348.333,1161.45,93785.2,21.841,136.0,232.545,0.00522105,96.76690476,1284.5
465,5.173573844,5.699279044,141.974,1643.84,93799.4,21.723,144.5,199.77,999.0,96.78095982,1284.078125
466,-3.554857269,5.352102731,128.644,232.382,93829.0,21.293,153.0,139.563,999.0,96.79501488,1283.65625
467,3.579518444,5.230728277,124.008,37.4677,93824.5,21.055,181.5,148.692,999.0,96.80906994,1283.234375
468,0.498638777,4.996793377,67.0697,0.0,93801.2,20.668,210.0,149.934,999.0,96.823125,1282.8125
469,0.001235184,4.951593851,73.9176,0.0,93812.7,20.344,214.0,123.927,999.0,96.83718006,1282.390625
470,0.145911856,4.938252444,81.6493,0.0,93807.5,20.108,218.0,87.905,999.0,96.85123512,1281.96875
471,1.03892829,4.91413829,64.0059,0.0,93801.3,19.884,199.0,69.5464,999.0,96.86529018,1281.546875
